dismissal_dataset_id,coname,gvkey,fyear,co_per_rol,exec_fullname,departure_code,CEO_left_due_to
6108,HUMANA INC,27914,2012,14300,Michael B. McCallister,5,Retired
6112,AVID TECHNOLOGY INC,27925,2007,19649,David A. Krall,5,Retired
6113,AVID TECHNOLOGY INC,27925,2012,34377,Gary G. Greenfield,5,Retired
6117,INTUIT INC,27928,2007,20375,Stephen M. Bennett,5,Retired
6118,INTUIT INC,27928,2018,30009,Brad D. Smith,5,Retired
6119,SOUTHERN ENERGY HOMES INC,27930,2001,8608,Wendell L. Batchelor,5,Retired
6120,SOUTHERN ENERGY HOMES INC,27930,2002,12913,Keith O. Holdbrooks,7,Other
6124,PACIFIC SUNWEAR CALIF INC,27937,2014,42577,Gary H. Schoenfeld,7,Other
6133,MICROCHIP TECHNOLOGY INC,27965,2018,8632,Stephen Sanghi,5,Retired
6135,TRICORD SYSTEMS INC,27969,2000,10697,John J. Mitcham,7,Other
6137,JARDEN CORP,27980,2011,46214,Martin Ellis Franklin,7,Other
6138,JARDEN CORP,27980,2014,46220,James E. Lillie,7,Other
6140,CHICOS FAS INC,27981,2003,8643,Marvin J. Gralnick,5,Retired
6143,CHICOS FAS INC,27981,2018,53446,Shelley G. Broader,5,Retired
6147,APPLIED SIGNAL TECHNOLOGY,27997,2010,36149,"William B. Van Vleet, III",7,Other
6150,GYMBOREE CORP,28018,2000,13091,Stuart G. Moldaw,5,Retired
6151,GYMBOREE CORP,28018,2005,19892,Lisa M. Harper,5,Retired
6152,GYMBOREE CORP,28018,2012,27742,Matthew K. McCauley,7,Other
6155,CHUBB LTD,28034,2003,23315,Brian Charles Duperreault,5,Retired
6158,NEOWARE INC,28078,2006,31527,Michael G. Kantrowitz,5,Retired
6159,NEOWARE INC,28078,2007,35477,Klaus P. Besier,7,Other
6160,FOSSIL GROUP INC,28118,2000,17766,Tom Kartsotis,5,Retired
6164,GGP INC,28119,2018,45550,Sandeep Lakhmi Mathrani,7,Other
6167,SANMINA CORP,28139,2017,8663,Jure Sola,5,Retired
6172,WIND RIVER SYSTEMS INC,28145,2008,27815,Kenneth R. Klein,6,New Opportunity
6174,APTARGROUP INC,28176,2007,10233,Carl A. Siebel,5,Retired
6175,APTARGROUP INC,28176,2011,10234,Peter H. Pfeiffer,5,Retired
6176,APTARGROUP INC,28176,2016,10235,Stephen J. Hagge,5,Retired
6178,O'REILLY AUTOMOTIVE INC,28180,2004,10703,David E. O'Reilly,5,Retired
6180,ACTION PERFORMANCE COS INC,28182,2004,17228,Fred W. Wagenhals,7,Other
6182,ARCONIC INC,28192,2007,53932,Alain Juan Pablo Belda,5,Retired
6184,HOWMET AEROSPACE INC,28192,2017,60114,David P. Hess,7,Other
6185,HOWMET AEROSPACE INC,28192,2018,63374,"Charles P. Blankenship, Jr.",7,Other
6188,POLYONE CORP,28194,2013,32771,Stephen D. Newlin,5,Retired
6190,JABIL INC,28195,2000,17700,William D. Morean,5,Retired
6191,JABIL INC,28195,2012,17703,Timothy L. Main,5,Retired
6193,ANIKA THERAPEUTICS INC,28209,2017,48213,Charles H. Sherwood,5,Retired
6194,REINSURANCE GROUP AMER INC,28216,2016,39508,Albert Greig Woodring,5,Retired
6201,AUSPEX SYSTEMS INC,28253,2002,20421,Gary J. Sbona,7,Other
6202,XTO ENERGY INC,28256,2008,8674,Bob R. Simpson,5,Retired
6203,XTO ENERGY INC,28256,2009,15041,Keith A. Hutton,7,Other
6205,TITAN INTERNATIONAL INC,28295,2016,10713,Maurice Manning Taylor Jr.,5,Retired
6208,ELLIS PERRY INTL INC,28303,2017,35261,Oscar Feldenkreis,5,Retired
6209,CDW CORP,28320,2000,18400,Michael P. Krasny,5,Retired
6210,CDW CORP,28320,2011,23738,John A. Edwardson,5,Retired
6211,CDW CORP,28320,2018,44866,Thomas E. Richards,5,Retired
6212,HEALTHCARE REALTY TRUST INC,28322,2016,38615,David R. Emery,5,Retired
6216,TRANSOCEAN LTD,28338,2002,9385,J. Michael Talbert,5,Retired
6217,TRANSOCEAN LTD,28338,2009,8681,Robert L. Long,5,Retired
6220,TANGER FACTORY OUTLET CTRS,28340,2008,35061,Stanley K. Tanger,5,Retired
6222,FLOTEK INDUSTRIES INC,28347,2009,47939,Jerry D. Dumas Sr.,5,Retired
6226,ALLSTATE CORP,28349,2006,5215,Edward M. Liddy M.B.A.,5,Retired
6229,ORTHOFIX MEDICAL INC,28380,2011,54355,Alan W. Milinazzo,5,Retired
6233,PAPA JOHNS INTERNATIONAL INC,28397,2004,17117,John H. Schnatter,5,Retired
6234,PAPA JOHNS INTERNATIONAL INC,28397,2007,30384,Nigel Travis,6,New Opportunity
6237,GENTHERM INC,28408,2017,50760,Daniel R. Coker,5,Retired
6239,BELL MICROPRODUCTS INC,28435,2009,20616,W. Donald Bell,7,Other
6240,LIBBEY INC,28462,2011,15638,John F. Meier,5,Retired
6242,LIBBEY INC,28462,2018,54886,William A. Foley,5,Retired
6243,FLIR SYSTEMS INC,28477,2012,25708,Earl R. Lewis,5,Retired
6244,FLIR SYSTEMS INC,28477,2017,25711,Andrew C. Teich,5,Retired
6245,FLIR SYSTEMS INC,28477,2017,63380,Andrew C. Teich,5,Retired
6250,ELECTROGLAS INC,28502,2005,27586,Keith L. Barnes,6,New Opportunity
6251,ELECTROGLAS INC,28502,2007,31701,Thomas M. Rohrs,5,Retired
6253,DELTA & PINE LAND CO,28524,2002,13127,F. Murray Robinson,5,Retired
6254,DELTA & PINE LAND CO,28524,2006,13713,W. Thomas Jagodinski,7,Other
6256,PLIANT SYSTEMS INC,28533,2000,14973,David E. Orr,7,Other
6261,SIMON WORLDWIDE INC,28556,2008,31809,Joseph Anthony Kouba,5,Retired
6262,SIMON WORLDWIDE INC,28556,2014,31811,Gregory Mays,7,Other
6263,STONE ENERGY CORP,28564,2000,17608,James H. Stone,5,Retired
6264,STONE ENERGY CORP,28564,2003,17609,D. Peter Canty,7,Other
6266,STONE ENERGY CORP,28564,2017,57975,James M. Trimble,7,Other
6267,BRINKS CO,28590,2011,36043,Michael Thomas Dan,5,Retired
6271,POST PROPERTIES INC,28608,2015,36384,David P. Stockert,7,Other
6273,RURAL/METRO CORP,28616,2000,18009,John B. Furman,5,Retired
6274,RURAL/METRO CORP,28616,2010,18010,Jack E. Brucker,5,Retired
6275,FLYI INC,28622,2004,17201,Kerry B. Skeen,7,Other
6278,PETSMART INC,28648,2009,27693,Philip L. Francis,5,Retired
6279,PETSMART INC,28648,2013,27694,Robert F. Moran,5,Retired
6280,PETSMART INC,28648,2013,31293,David K. Lenhardt,7,Other
6284,WESTPOINT STEVENS INC,28676,2001,15437,Holcombe T. Green Jr.,7,Other
6285,ACTEL CORP,28678,2009,18043,John C. East,5,Retired
6288,QRS CORP,28700,2003,24571,Elizabeth A. Fetter,7,Other
6290,RALSTON PURINA CO,28701,2000,2582,W. Patrick McGinnis,7,Other
6292,EQUITY RESIDENTIAL,28733,2002,21384,Douglas Crocker II,5,Retired
6293,EQUITY RESIDENTIAL,28733,2005,25244,Bruce W. Duncan,5,Retired
6294,EQUITY RESIDENTIAL,28733,2018,21386,David J. Neithercut,5,Retired
6295,BORGWARNER INC,28742,2002,13276,John F. Fiedler,5,Retired
6296,BORGWARNER INC,28742,2012,19463,Timothy M. Manganello,5,Retired
6298,SPSS INC,28758,2008,20280,Jack Noonan,7,Other
6299,SPARTANNASH CO,28762,2008,33487,Craig C. Sturken,5,Retired
6300,SPARTANNASH CO,28762,2016,33489,Dennis Eidson,5,Retired
6302,LANDRYS RESTAURANTS INC,28765,2010,12858,Tilman J. Fertitta,7,Other
6305,PERFORMANCE FOOD GROUP CO,28787,2003,17507,C. Michael Gray,5,Retired
6306,PERFORMANCE FOOD GROUP CO,28787,2006,17506,Robert C. Sledd,7,Other
6307,PERFORMANCE FOOD GROUP CO,28787,2008,25877,Steven L. Spinner,7,Other
6309,LAMB WESTON HOLDINGS INC,28790,2018,55714,Thomas P. Werner,7,Other
6310,ARROWHEAD PHARMACEUTICALS,28806,2007,62558,R. Bruce Stewart,5,Retired
6312,ARRIS INTERNATIONAL PLC,28853,2016,19163,Robert J. Stanzione,5,Retired
6313,ARRIS INTERNATIONAL PLC,28853,2018,43900,Bruce W. McClelland,7,Other
6314,PHILADELPHIA CONS HLDG CORP,28858,2002,23076,James Joseph Maguire Sr.,5,Retired
6318,KEURIG DR PEPPER INC,28877,2007,35721,Robert P. Stiller,7,Other
6320,KEURIG DR PEPPER INC,28877,2016,48216,Brian P. Kelley,7,Other
6321,COLONIAL PROPERTIES TRUST,28900,2005,22961,Thomas H. Lowder,5,Retired
6323,COLONIAL PROPERTIES TRUST,28900,2012,22961,Thomas H. Lowder,7,Other
6324,MONACO COACH CORP,28917,2007,17482,Kay L. Toolson,7,Other
6326,BARNES & NOBLE INC,28924,2001,11246,Leonard Riggio,5,Retired
6327,BARNES & NOBLE INC,28924,2009,13201,Stephen Riggio,5,Retired
6328,BARNES & NOBLE INC,28924,2012,42808,William J. Lynch Jr.,6,New Opportunity
6331,BARNES & NOBLE INC,28924,2016,11246,Leonard Riggio,5,Retired
6333,MARRIOTT INTL INC,28930,2012,2586,John Willard Marriott Jr.,5,Retired
6335,ULTRATECH INC,28938,2016,15191,Arthur W. Zafiropoulo,7,Other
6336,BELDEN INC,28940,2003,29026,Ferdinand C. Kuznik,7,Other
6337,BELDEN INC,28940,2005,12680,C. Baker Cunningham,5,Retired
6340,OM GROUP INC,29001,2014,30626,Joseph M. Scaminace,7,Other
6342,BOYD GAMING CORP,29011,2007,26597,William S. Boyd,5,Retired
6344,DECKERS OUTDOOR CORP,29015,2004,31478,Douglas B. Otto,5,Retired
6345,DECKERS OUTDOOR CORP,29015,2015,31477,Angel R. Martinez,5,Retired
6348,COSTCO WHOLESALE CORP,29028,2011,2591,James D. Sinegal,5,Retired
6350,LEXINGTON REALTY TRUST,29052,2001,26285,Richard Jon Rouse,5,Retired
6351,LEXINGTON REALTY TRUST,29052,2002,26284,E. Robert Roskind,5,Retired
6354,TRIAD GUARANTY INC,29055,2011,33036,Kenneth W. Jones,7,Other
6355,CBL & ASSOCIATES PPTYS INC,29082,2009,55318,Charles B. Lebovitz,5,Retired
6360,CREDENCE SYSTEMS CORP,29085,2004,19933,Graham J. Siddall,5,Retired
6362,CREDENCE SYSTEMS CORP,29085,2007,33977,Lavi Alexander Lev,7,Other
6368,J JILL GROUP INC,29105,2004,27621,Gordon R. Cooke,7,Other
6369,PATTERSON-UTI ENERGY INC,29108,2007,27924,Cloyce A. Talbott,5,Retired
6370,PATTERSON-UTI ENERGY INC,29108,2012,35488,Douglas J. Wall,5,Retired
6374,INCYTE CORP,29127,2001,15101,Roy A. Whitfield,5,Retired
6375,INCYTE CORP,29127,2013,24047,Paul A. Friedman,5,Retired
6377,GIBRALTAR INDUSTRIES INC,29131,2014,33205,Brian Jeffrey Lipke,5,Retired
6378,GIBRALTAR INDUSTRIES INC,29131,2018,50769,Frank G. Heard,5,Retired
6381,ITRON INC,29133,2008,20117,LeRoy D. Nosbaum,5,Retired
6383,ITRON INC,29133,2012,20117,LeRoy D. Nosbaum,5,Retired
6385,URBAN OUTFITTERS INC,29150,2006,36131,Richard A. Hayne,5,Retired
6389,UNIVERSAL FOREST PRODS INC,29156,2005,10739,William G. Currie,5,Retired
6392,ASSOCIATED ESTATES RLTY CORP,29164,2014,47946,Jeffrey I. Friedman,7,Other
6393,LOUIS DREYFUS NAT GAS CORP,29169,2000,19219,Mark E. Monroe,7,Other
6395,NEWFIELD EXPLORATION CO,29173,2008,16440,David A. Trice,5,Retired
6396,NEWFIELD EXPLORATION CO,29173,2017,28847,Lee K. Boothby,7,Other
6398,FORWARD AIR CORP,29206,2002,20035,Scott M Niswonger,5,Retired
6399,FORWARD AIR CORP,29206,2018,20036,Bruce A. Campbell,5,Retired
6400,BOSTON PRIVATE FINL HOLDINGS,29211,2010,23110,Timothy Landon Vaill,5,Retired
6401,BOSTON PRIVATE FINL HOLDINGS,29211,2018,44190,Clayton G. Deutsch,5,Retired
6404,VIAVI SOLUTIONS INC,29241,2003,20395,Jozef Straus,5,Retired
6405,VIAVI SOLUTIONS INC,29241,2009,28151,Kevin J. Kennedy,6,New Opportunity
6406,VIAVI SOLUTIONS INC,29241,2015,35858,Thomas H. Waechter,7,Other
6407,VIAVI SOLUTIONS INC,29241,2016,53704,Richard E. Belluzzo,7,Other
6409,ASTORIA FINANCIAL CORP,29246,2010,8715,George L. Engelke Jr.,5,Retired
6414,ATMI INC,29274,2004,21872,Eugene G. Banucci,5,Retired
6415,ATMI INC,29274,2013,21873,Douglas A. Neugold,7,Other
6417,MARTEK BIOSCIENCES CORP,29278,2006,29728,Henry Linsert Jr.,5,Retired
6418,MARTEK BIOSCIENCES CORP,29278,2010,29729,Steve Dubin,7,Other
6420,CABLE DESIGN TECH CP -CL A,29287,2001,13829,Paul M. Olson,5,Retired
6421,CABLE DESIGN TECH CP -CL A,29287,2003,24793,Fred C. Kuznik,7,Other
6424,ALIMCO FINANCIAL CORP,29323,2007,31855,Melvin L. Keating,7,Other
6427,GATEWAY INC,29345,2003,14443,Theodore W. Waitt,5,Retired
6429,GATEWAY INC,29345,2006,32805,Richard D. Snyder,7,Other
6430,SHAW GROUP INC,29353,2012,20074,James M. Bernhard Jr.,7,Other
6431,VERITAS SOFTWARE CORP,29356,2000,17575,Mark Leslie,5,Retired
6432,VERITAS SOFTWARE CORP,29356,2003,21788,Gary L. Bloom,7,Other
6434,MACROMEDIA INC,29381,2004,15354,Robert K. Burgess,7,Other
6435,MADDEN STEVEN LTD,29382,2007,42814,Jamieson A. Karson,5,Retired
6437,TRIQUINT SEMICONDUCTOR INC,29386,2001,18413,Steven J. Sharp,5,Retired
6438,TRIQUINT SEMICONDUCTOR INC,29386,2013,25577,Ralph G. Quinsey,7,Other
6440,EASTMAN CHEMICAL CO,29392,2001,2601,Earnest W. Deavenport Jr.,7,Other
6441,EASTMAN CHEMICAL CO,29392,2008,21247,James Brian Ferguson,5,Retired
6442,EASTMAN CHEMICAL CO,29392,2013,21248,James P. Rogers,5,Retired
6444,PLANAR SYSTEMS INC,29435,2005,26555,Balaji Krishnamurthy,5,Retired
6445,PLANAR SYSTEMS INC,29435,2014,30090,Gerald K. Perkel,7,Other
6446,PROXIM INC,29436,2000,17967,David C. King,7,Other
6448,COMMERCE GROUP INC/MA,29492,2006,35361,Arthur J. Remillard Jr.,5,Retired
6449,COMMERCE GROUP INC/MA,29492,2007,35362,Gerald Lawrence Fels,7,Other
6450,QUORUM HEALTH GROUP INC,29496,2000,13613,"James E. Dalton, Jr.",7,Other
6452,SOLA INTERNATIONAL INC,29497,2003,22650,Jeremy C. Bishop,7,Other
6454,CYTEC INDUSTRIES INC,29511,2008,14330,David Lilley,5,Retired
6455,CYTEC INDUSTRIES INC,29511,2014,30397,Shane D. Fleming,7,Other
6456,MEDIFAST INC,29517,2011,42818,Michael S. McDevitt,7,Other
6457,MEDIFAST INC,29517,2016,45571,Michael C. MacDonald,7,Other
6459,HARBOR FLORIDA BANCSHARES,29550,2005,31994,"Michael J. Brown, Sr.",7,Other
6460,FIDELITY BANKSHARES INC,29553,2005,30511,Vince A. Elhilow,7,Other
6463,GABLES RESIDENTIAL TRUST,29606,2004,25819,Chris D. Wheeler,5,Retired
6464,HAIN CELESTIAL GROUP INC,29609,2018,18221,Irwin David Simon,6,New Opportunity
6467,CASCADE BANCORP,29613,2011,31937,Patricia L. Moss,5,Retired
6468,CASCADE BANCORP,29613,2016,47281,Terry E. Zink,7,Other
6472,STEEL CONNECT INC,29621,2016,47949,John J. Boucher,5,Retired
6473,STEEL CONNECT INC,29621,2018,53710,James R. Henderson,7,Other
6474,WAYPOINT FINANCIAL CORP,29624,2002,26051,Charles C. Pearson Jr.,5,Retired
6475,WAYPOINT FINANCIAL CORP,29624,2003,26053,David E. Zuern,7,Other
6477,ANCHOR GAMING,29642,2000,15781,Michael D. Rumbolz,7,Other
6478,GREENPOINT FINANCIAL CORP,29645,2003,15633,Thomas S. Johnson,7,Other
6481,SFN GROUP INC,29647,2010,15207,Roy G. Krause,7,Other
6484,MAPINFO CORP,29661,2006,21653,Mark P. Cattini,7,Other
6485,DAKTRONICS INC,29705,2012,36196,James B. Morgan,5,Retired
6486,DAKTRONICS INC,29705,2018,36200,Reece A. Kurtenbach,7,Other
6487,SONIC SOLUTIONS,29709,2004,36825,Robert J. Doris,5,Retired
6488,SONIC SOLUTIONS,29709,2009,36425,David C. Habiger,7,Other
6490,HEALTH NET INC,29710,2015,14401,Jay Michael Gellert,7,Other
6491,DSP GROUP INC,29722,2004,20043,Eliyahu Ayalon-Lanciano,5,Retired
6493,DSP GROUP INC,29722,2008,20043,Eliyahu Ayalon-Lanciano,5,Retired
6495,MARTIN MARIETTA MATERIALS,29733,2009,13339,Stephen P. Zelnak Jr.,5,Retired
6497,MOBILE MINI INC,29734,2012,22967,Steven G. Bunger,5,Retired
6499,TRACTOR SUPPLY CO,29736,2004,25723,Joseph H. Scarlett Jr.,5,Retired
6500,TRACTOR SUPPLY CO,29736,2012,25724,James F. Wright,5,Retired
6502,ALBEMARLE CORP,29751,2002,5612,Floyd D. Gottwald Jr.,5,Retired
6503,ALBEMARLE CORP,29751,2011,18853,Mark C. Rohr,5,Retired
6507,QLOGIC CORP,29791,2010,17705,Harshad K. Desai,5,Retired
6509,QLOGIC CORP,29791,2013,46226,Jean Hu,7,Other
6511,QLOGIC CORP,29791,2015,46226,Jean Hu,7,Other
6513,BIOVERATIV INC,29819,2017,54369,John G. Cox,7,Other
6514,WESTROCK CO,29830,2013,26576,James A. Rubright,5,Retired
6518,MACERICH CO,29868,2018,29722,Arthur M. Coppola CPA,5,Retired
6519,OLYMPIC STEEL INC,29870,2018,36346,Michael D. Siegal,5,Retired
6520,AVALONBAY COMMUNITIES INC,29875,2010,28782,Bryce F. Blair,5,Retired
6525,TEXAS REGL BCSHS INC -CL A,29899,2005,29784,G. E. Roney,7,Other
6528,CMTSU LIQUIDATION INC,29900,2013,43913,David C. Peterschmidt,5,Retired
6530,COPART INC,29901,2010,17882,Willis J. Johnson,5,Retired
6533,MOTORCAR PARTS OF AMER INC,29930,2018,51806,Selwyn H. Joffe,7,Other
6534,RALCORP HOLDINGS INC,29942,2003,15414,Joe R. Micheletto,5,Retired
6537,RALCORP HOLDINGS INC,29942,2011,15869,Kevin J. Hunt,7,Other
6538,RALCORP HOLDINGS INC,29942,2012,15417,David P. Skarie,5,Retired
6539,SHURGARD STORAGE CTRS -CL A,29948,2004,22970,Charles K. Barbo,5,Retired
6541,AK STEEL HOLDING CORP,29968,2015,21573,James L. Wainscott,5,Retired
6543,PROLOGIS INC,29984,2003,26954,K. Dane Brooksher,5,Retired
6545,PROLOGIS INC,29984,2010,26956,Walter C. Rakowich,5,Retired
6547,BRIGHTPOINT INC,30006,2011,15185,Robert J. Laikin,7,Other
6550,EAGLE MATERIALS INC,30032,2015,38090,Steven R. Rowley,5,Retired
6551,EAGLE MATERIALS INC,30032,2018,38092,David B. Powers,5,Retired
6553,AMERN EAGLE OUTFITTERS INC,30059,2002,17998,Jay L. Schottenstein,5,Retired
6554,AMERN EAGLE OUTFITTERS INC,30059,2011,24508,James V. O'Donnell,5,Retired
6555,AMERN EAGLE OUTFITTERS INC,30059,2013,47292,Robert L. Hanson,7,Other
6557,AGREE REALTY CORP,30067,2012,47955,Richard A. Agree,5,Retired
6560,MRO SOFTWARE INC,30094,2005,19263,"Norman E. Drapeau, Jr.",7,Other
6562,QUINTILES TRANSNATIONAL CORP,30095,2003,23726,Pamela J. Kirby,7,Other
6563,QUINTILES TRANSNATIONAL CORP,30095,2004,14692,Dennis B. Gillings,5,Retired
6564,GARDNER DENVER HOLDINGS INC,30098,2007,15664,Ross Centanni,5,Retired
6569,JOS A BANK CLOTHIERS INC,30138,2008,31785,Robert N. Wildrick,5,Retired
6570,JOS A BANK CLOTHIERS INC,30138,2013,31786,R. Neal Black,7,Other
6573,INVESTMENT TECHNOLOGY GP INC,30146,2001,17560,Raymond L. Killian Jr.,5,Retired
6574,INVESTMENT TECHNOLOGY GP INC,30146,2004,19454,Robert J. Russel,5,Retired
6575,INVESTMENT TECHNOLOGY GP INC,30146,2006,17560,Raymond L. Killian Jr.,5,Retired
6577,INVESTMENT TECHNOLOGY GP INC,30146,2019,55329,Francis Joseph Troise,7,Other
6579,PSS WORLD MEDICAL INC,30161,2009,15403,David A. Smith CPA,7,Other
6580,PSS WORLD MEDICAL INC,30161,2011,22720,Gary A. Corless,7,Other
6582,BLYTH INC,30219,2013,17185,Robert B. Goergen Sr.,5,Retired
6583,BLYTH INC,30219,2014,29460,Robert B. Goergen Jr.,7,Other
6584,AMERIS BANCORP,30222,2018,51818,Edwin W. Hortman Jr.,5,Retired
6585,FRONTIER AIRLINES HOLDINGS,30231,2000,20920,Samuel D. Addoms,5,Retired
6589,PENN NATIONAL GAMING INC,30259,2013,54922,Peter M. Carlino,7,Other
6591,SIMPSON MANUFACTURING INC,30260,2011,17453,Thomas J. Fitzmyers,5,Retired
6593,ESSEX PROPERTY TRUST,30293,2010,27400,Keith R. Guericke,5,Retired
6595,HIGHWOODS PROPERTIES INC,30298,2004,26484,Ronald P. Gibson,5,Retired
6597,CONSOLIDATED GRAPHICS INC,30310,2012,15427,Joe R. Davis,7,Other
6601,LIBERTY PROPERTY TRUST,30354,2018,36098,William P. Hankowsky,7,Other
6604,FIRST INDL REALTY TRUST INC,30384,2016,52823,Bruce W. Duncan,5,Retired
6606,AIRTRAN HOLDINGS INC,30399,2007,36037,Joseph B. Leonard,5,Retired
6607,AIRTRAN HOLDINGS INC,30399,2010,36038,Robert L. Fornaro,7,Other
6620,HISPANIC BROADCASTING -CL A,30534,2002,17163,"McHenry T. Tichenor, Jr.",7,Other
6622,HOME PROPERTIES INC,30539,2014,34788,Edward J. Pettinella,7,Other
6623,MOVIE GALLERY INC,30559,2007,31249,Joe T. Malugen,7,Other
6624,ADTRAN INC,30576,2005,17223,Mark C. Smith,5,Retired
6626,A S V INC,30584,2005,29812,Gary D. Lemke,5,Retired
6627,A S V INC,30584,2006,33566,Richard A. Benson,7,Other
6628,A S V INC,30584,2016,54926,Andrew M. Rooke,7,Other
6630,TOWER AUTOMOTIVE INC,30598,2003,16715,Dugald K. Campbell,5,Retired
6631,TOWER AUTOMOTIVE INC,30598,2006,27566,Kathleen Ligocki,7,Other
6633,MPS GROUP INC,30608,2008,16834,Timothy Payne,7,Other
6636,AMEDISYS INC,30612,2014,45974,Ronald A. LaBorde,7,Other
6642,SIRIUS XM HOLDINGS INC,30662,2012,36683,Mel Karmazin,6,New Opportunity
6645,RELIANCE STEEL & ALUMINUM CO,30671,2014,15654,David H. Hannah,5,Retired
6646,RELIANCE STEEL & ALUMINUM CO,30671,2018,15655,Gregg J. Mollins,5,Retired
6650,AFFILIATED COMPUTER SERVICES,30697,2009,21244,Lynn R. Blodgett,7,Other
6652,REALTY INCOME CORP,30822,2013,35082,Thomas A. Lewis Jr.,5,Retired
6653,REALTY INCOME CORP,30822,2018,43920,John P. Case,5,Retired
6654,STRATASYS LTD,30847,2012,39560,S. Scott Crump,7,Other
6655,STRATASYS LTD,30847,2016,48573,David Reis,5,Retired
6657,STRATASYS LTD,30847,2017,47961,Ilan Levin,5,Retired
6658,KNIGHT-SWIFT TRPTN HLDGS INC,30861,2014,27487,Kevin P. Knight,5,Retired
6661,CINERGY CORP,30865,2005,5075,"James E. Rogers, Jr.",7,Other
6664,ASPEN TECHNOLOGY INC,30870,2013,30005,Mark E. Fusco,5,Retired
6666,FIDELITY SOUTHERN CORP,30888,2018,53953,"James B. Miller, Jr.",7,Other
6667,OFFICEMAX INC-OLD,30906,2002,10761,Michael Feuer,7,Other
6668,TECHNIPFMC PLC,30923,2007,53955,Daniel L. Valot,5,Retired
6669,TECHNIPFMC PLC,30923,2017,53956,Thierry Pilenko,5,Retired
6670,NORTHWEST BANCSHARES INC,30932,2017,44523,William J. Wagner,5,Retired
6672,PINNACLE SYSTEMS INC,30946,2002,18099,Mark L. Sanders,5,Retired
6673,PINNACLE SYSTEMS INC,30946,2003,26432,J. Kim Fennell,5,Retired
6674,PINNACLE SYSTEMS INC,30946,2004,28149,Charles J. Vaughan,7,Other
6679,SPORTS AUTHORITY INC-OLD,31022,2001,17019,Martin E. Hanaka,7,Other
6680,APOLLO EDUCATION GROUP INC,31122,2001,15751,John G. Sperling,5,Retired
6681,APOLLO EDUCATION GROUP INC,31122,2006,15752,Todd S. Nelson,5,Retired
6682,APOLLO EDUCATION GROUP INC,31122,2008,32620,Brian E. Mueller,6,New Opportunity
6684,APOLLO EDUCATION GROUP INC,31122,2011,36536,Charles B. Edelstein CPA,5,Retired
6685,APOLLO EDUCATION GROUP INC,31122,2016,36538,Gregory W. Cappelli,7,Other
6686,CAPTARIS INC,31143,2000,19795,Richard J. LaPorte,5,Retired
6687,CAPTARIS INC,31143,2007,22352,David P. Anastasi,7,Other
6688,MICREL INC,31147,2014,15945,Raymond D. Zinn,7,Other
6689,GUIDANT CORP,31166,2005,10251,Ronald W. Dollens,5,Retired
6691,RSA SECURITY INC,31168,2005,17438,Arthur W. Coviello Jr.,7,Other
6693,STILLWATER MINING CO,31203,2000,14985,William E. Nettles,5,Retired
6694,STILLWATER MINING CO,31203,2012,24420,Francis R. McAllister,5,Retired
6695,STILLWATER MINING CO,31203,2013,26341,Terrell Iver Ackerman,7,Other
6696,STILLWATER MINING CO,31203,2016,48986,Michael James W. McMullen B.Sc (Geology),7,Other
6699,ITT EDUCATIONAL SERVICES INC,31224,2006,21647,Rene Champagne,5,Retired
6701,NUTRISYSTEM INC,31227,2007,35752,Michael J. Hagan CPA CPA,5,Retired
6703,NUTRISYSTEM INC,31227,2019,47590,Dawn M. Zier,7,Other
6704,HANMI FINANCIAL CORP,31368,2007,31185,Sung Won Sohn,5,Retired
6705,HANMI FINANCIAL CORP,31368,2012,37870,Jay Seung Yoo,5,Retired
6709,COX COMMUNICATIONS INC,31448,2003,9400,James O. Robbins,5,Retired
6710,INSIGHT ENTERPRISES INC,31453,2000,16701,Eric J. Crown,5,Retired
6711,INSIGHT ENTERPRISES INC,31453,2004,16702,Timothy A. Crown,5,Retired
6715,RENT-A-CENTER INC,31460,2013,36115,Mark E. Speese,5,Retired
6718,BROOKS AUTOMATION INC,31477,2007,26996,Edward C. Grady,5,Retired
6719,BROOKS AUTOMATION INC,31477,2010,36634,Robert J. Lepofsky,5,Retired
6721,SMART GLOBAL HOLDINGS INC,31494,2018,60778,Iain MacKenzie,5,Retired
6726,CAREMARK RX INC,31549,2005,23694,Edwin M. Crawford,7,Other
6727,MARVEL ENTERTAINMENT INC,31554,2008,35697,Isaac Perlmutter,7,Other
6730,ACI WORLDWIDE INC,31564,2001,17305,William E. Fisher,5,Retired
6731,ACI WORLDWIDE INC,31564,2004,25339,Gregory D. Derkacht,5,Retired
6733,AZZURRA HOLDING CORP,31578,2000,13390,George P. Roberts,5,Retired
6735,AZZURRA HOLDING CORP,31578,2003,13390,George P. Roberts,5,Retired
6736,AZZURRA HOLDING CORP,31578,2004,28090,Sam Smookler,5,Retired
6741,DOLLAR TREE INC,31587,2003,15599,Macon F. Brock Jr.,5,Retired
6742,DOLLAR TREE INC,31587,2017,19468,Bob Sasser,5,Retired
6743,COMMONWEALTH INDUSTRIES INC,31600,2003,10774,Mark V. Kaminski,5,Retired
6744,NATIONAL INSTRUMENTS CORP,31607,2016,15342,James J. Truchard,5,Retired
6747,REMEDY CORP,31622,2000,17495,Lawrence L. Garlick,7,Other
